Unnamed: 0;fecha;HORA declarada;Ruta;Operador;flight_no;route;ac_type;registration;cn_ln;all_aboard;PASAJEROS A BORDO;crew_aboard;cantidad de fallecidos;passenger_fatalities;crew_fatalities;ground;summary;Lugar_Despegue
4350;2001-09-15;?;Belo Horizonte, Brazil;TAM (Brazil);9755;Recife  - Sao Paulo;Fokker 100;PT-MRN;11443;82;77;5;1;1;0;0;While the aircraft was over Belo Horizonte, the cabin depressurized, causing the death of one passenger. The aircraft made an emergency landing at Cofins. Three of the other 77 passengers aboard suffered minor injuries. Pressurization was lost at an altitude of  33,000 feet when the right engine disintegrated, causing pieces of the engine to break two cabin windows.;Recife  
4353;2001-10-08;1750;Mollet Lake, Quebec, Canada;Air Saint Maurice Inc.;flight no Definida;Iyachisakus Lake - Mollet Lake;de Havilland DHC-2 Mk 1 Beaver;C-GPUO;810;7;6;1;3;2;1;0;The seaplane crashed into Mollet Lake while attempting to land. The seaplane stalled at an altitude that did not allow the pilot time to recover from the stall. The stall occurred in circumstances conducive to illusions created by drift.;Iyachisakus Lake 
4356;2001-10-10;0926;Dillingham, Alaska;PenAir;350;Dillingham - King Salmon;Cessna 208 Caravan;N9530F;20800088;10;9;1;10;9;1;0;Shortly after taking off from Dillingham, the aircraft's wing dipped, the nose pitched up, the plane became inverted and crashed to the ground. The weather was clear and windy at the time of the accident. An in-flight loss of control resulting from upper surface ice contamination that the pilot-in-command failed to detect during his preflight inspection of the airplane. Contributing to the accident was the lack of a preflight inspection requirement for CE-208 pilots to examine at close range the upper surface of the wing for ice contamination when ground icing conditions exist.;Dillingham 
4357;2001-10-11;2335;Shamattawa, Canada;Perimeter Airlines;flight no Definida;Gods Narrows - Shamattawa;Swearingen SA.226TC Metro I;C-GYPA;TC-250;3;1;2;2;0;2;0;The air ambulance was flown into terrain during an overshoot because the required climb angle was not set and maintained to ensure a positive rate of climb. During the go-around, conditions were present for somatogravic illusion, which most likely led to the captain losing situational awareness.;Gods Narrows 
4358;2001-10-18;1543;Anchorage, Alaska;ERA Aviation - Air Taxi;flight no Definida;Fire Island, AK - Anchorage, AK;Bell 206L;N400EH;45108;5;4;1;3;2;1;0;The helicopter was flying very low because the pilot was not instrument rated. The skid hit the water followed by the tail rotor and the helicopter crashed. The pilot's failure to maintain clearance from the surface of an open body of water while intentionally attempting to maintain a very low altitude while in cruise flight. Factors include falling snow, low ceilings, whiteout/greyout conditions, and flat/glassy water.;Fire Island, AK 
4360;2001-11-19;1819;Kalyazin, Russia;Charter - IRS Aero;LDF -9601/02;Khatanga - Moscow;Ilyushin 18V;RA-75840;182005301;27;18;9;27;18;9;0;Residents heard a loud noise and saw flames in the night sky as the aircraft clipped treetops and summer homes before crashing into a snowy forest. Wreckage was spread over a 1.5 mile area. Serious maintenance violations and operational procedures were discovered during the investigation of the accident.;Khatanga 
4364;2001-11-27;0156;Port Harcourt, Nigeria;MK Airlines;flight no Definida;Luxembourg - Port Harcourt;Boeing 747-246F;9G-MKI;22063/432;13;0;13;1;0;1;0;The cargo plane contacted the ground 700 meters short of the runway, broke in two and burned.;Luxembourg 
4368;2001-12-26;1020;Bremerhaven, Germany;BAL Bremerhaven Airline;flight no Definida;Bremerhaven - Wangerooge;Britten Norman BN-2B Trislander;D-IAAI;2167;9;8;1;8;7;1;0;The aircraft crashed into the Weser River shortly after taking off from Bremerhaven Airport. Three persons were pulled from the river, two of whom died shortly thereafter as a result of their injuries.;Bremerhaven 
4370;2002-01-09;?;Shamsi AFB, Pakistan;Military - U.S. Air Force;flight no Definida;Jacobabad - Shamsi;Lockheed Hercules KC-130R;160021;4702;7;0;7;7;0;7;0;While on approach the aircraft struck a hill a few hundred feet short of runway in poor weather.;Jacobabad 
4373;2002-01-16;1629;Near Solo, Indonesia;Garuda Indonesia Airlines;421;Mataram - Yogyakarta - Jakarta;Boeing B-737-3Q8;PK-GWA;24403/1706;62;54;8;1;0;1;0;The aircraft suffered a flame out of both engines in torrential rains while on approach  to Yogyakarta. The crew made an emergency landing in the Bengawan Solo River, in shallow water. The plane circled several times before diving in a steep course towards the river. The plane's left wing struck a river bank before it plunged into the water. The reason the crew flew into extreme weather was the heavy rain and hail was shadowed on the radar and blocked from radar view. In addition, the airplane had a partially failed battery which was exhausted by two attempts to restart the engines, producing a total electrical failure. A flight attendant drowned in the shallow water when she jumped from the plane.;Mataram 
4379;2002-02-21;2044;Lakhta, Russia;Military - Russian Navy;flight no Definida;Sanofov - Lakhta;Antonov AN-26;07RED;ZR726001;20;12;8;17;12;5;0;The plane was making an emergency landing after two previous attempts in heavy snow and strong winds when it clipped treetops and crashed into a field, approximately 1.5km short of the runway.;Sanofov 
4380;2002-02-22;02:30;Off Dumaguete, Philippines;Military - U.S. Army;flight no Definida;Basilan - Mactan Island;MH-47 Chinook helicopter;92-0471;M-3719;10;4;6;10;4;6;0;A helicopter ferrying U.S. troops in a counter-terrorism exercise, crashed into the sea, 30 minutes before its scheduled arrival at Mactan Island. The helicopter was flying in tandem with another U.S. Army Chinook when it crashed.;Basilan 
4381;2002-03-09;1340;Monte Rotondo, Italy;Svedijos Prekés;2801;Budapest, Hungary - Tunis, Tunisia;Antonov 2TP;LY-AVD;1G137-53;3;1;2;3;1;2;0;While en route the cargo plane impacted the side of a mountain at an altitude of 6,167 ft.  Pilot error. The crew did not conform to the VFR that required a track change to maintain the required flight parameters and/or a diversion to a suitable alternate airport.;Budapest, Hungary 
4382;2002-03-14;1630;Near Placetas, Cuba;Charter - Aerotaxi;flight no Definida;Cienfuegos -- Cayo Coco;Antonov AN-2;CU-T1020;cn_ln no Definida;17;15;2;17;15;2;0;While en-route, 35 minutes into the flight, the bi-plane crashed near Santa Clara. The plane was seen spinning out of control before it hit the ground. A strong gust of wind, possibly a small tornado, tore off the top part of the left wing.;Cienfuegos 
4383;2002-03-17;0802;Off Djibouti, Republic of Djibouti;Djibouti Airlines;flight no Definida;Mogadishu, Somalia - Djibouti;Let 410UVP-E;J2-KBC;912537;4;0;4;4;0;4;0;The cargo plane crashed into the ocean while on approach to Runway 27.;Mogadishu, Somalia 
4397;2002-07-01;2336;Uberlingen, Germany;Bashkirian Airlines / DHL Worldwide Express;2937 / 611;Moscow-Munich-Barcelona / Bahrain/Brussels;Tupolev TU-154M / Boeing B-757-23APF;RA85816/A9C-DHL;1006 / 24635/258;71;57;14;71;57;14;0;The airliner and cargo plane collided over southern Germany at 35,400 ft. Debris was spread across a 20 mile radius. Fifty-two children on a beach holiday were among the 69 aboard the Tupolev. The Tupolev pilot received contradictory instructions. The collision avoidance warning system (TCAS) told the pilot to ascend followed by an order from the Swiss air traffic controller to descend one second later. The Russian plane did not immediately respond to the tower's order to descend, so he repeated the command 14 seconds later. Thirty seconds later the two planes collided. The Tupolev's TCAS was telling the pilots to ascend. The Boeing's TCAS was telling the pilots to descend. The Swiss air traffic controller was telling the Tupolev's pilots to descend. The air traffic controller that guided the planes had no way of knowing the Russian pilot was receiving contradictory instruction from his cockpit TCAS unless told so by the pilot. Russian aviation officials said the pilot correctly gave precedence to the control tower, but Western aviation experts said pilots are trained to give precedence to the cockpit warning. In addition, the controller was left alone on duty while his partner went on a break and was preoccupied with another aircraft. This was accepted policy at Skyguide, the Swiss air control company. In addition, maintenance crews, working on the computer system, limited the controller's information he was receiving including conflict alert warnings. Sadly, one-and-a-half years later, the controller, Peter Nielsen, was stabbed to death by a Russian man who had lost his wife and two children in the accident.;Moscow
4398;2002-07-04;1115;Bangui, Central African Republic;Prestige Airlines (Cargo) Charter;flight no Definida;N'Djamena, Chad - Brazzaville, Congo;Boeing B-707-123B;9XR-IS;19335;27;19;8;27;19;8;0;The aircraft crashed 2 miles short of the runway into the Guitangola neighborhood of Bangui. The plane was bound for Brazzaville but diverted to Bangui because of mechanical problems. Two survived but succumbed to their injuries.;N'Djamena, Chad 
4399;2002-07-16;?;Near Long Barai, Indonesia;Sabang Merauke Raya Air Charter;flight no Definida;Tarakan - Krayan;Britten-Norman BN-2A Islander;PK-TAR;860;10;8;2;10;8;2;0;Air traffic control lost contact with the aircraft 15 minutes before it was scheduled to land. The wreckage was found atop a 5,300 ft. mountain, surrounded by thick jungle, 5 miles from its destination.;Tarakan 
4400;2002-07-16;1945;Off Cromer, Norfork, England;Bristow Helicopters;flight no Definida;Gas platform Clipper - drilling rig Golbal Sante Fe Monach;Sikorsky S-76A;G-BJVX;760100;11;9;2;11;9;2;0;The helicopter was ferrying workers from a gas rig to a oil platform in the North Sea when it crashed into the water at high speed, 28 miles northeast of Cromer. The helicopter was at a height of 320 ft. flying in a south-easterly heading when one of the rotor blades failed.  The accident was caused by a broken rotor blade, caused by fatigue, brought about by a lightning strike three years earlier.;Gas platform Clipper 
4401;2002-07-17;1422;Surkhet, Nepal;Skyline Airways;flight no Definida;Jumla - Surkhet;de Havilland Canada DHC-6 Twin Otter 300;9N-AGF;828;4;2;2;4;2;2;0;The aircraft hit a tree and crashed into a hill, 6 miles north of Surkhet in poor weather conditions. Wreckage was strewn over a wide area.;Jumla 
4404;2002-08-07;2200;Caguas, Puerto Rico;Military - U.S. Air Force;flight no Definida;Roosevelt Roads NS - Borinquen NGB;Lockheed MC-130H Hercules;90-0161;5265;10;3;7;10;3;7;0;The military plane crashed into a mountain top, approximately 10 miles south of San Juan, Puerto Rico, in rough terrain, while performing low-level training exercises. Witnesses reported the aircraft was flying low and hit some trees before crashing into a ravine, bursting into flames and disintegrating. There was rain and fog at the time of the accident.;Roosevelt Roads NS 
4410;2002-09-14;?;Paranapanema, Sao Paulo, Brazil;Total  Air Lines;flight no Definida;Guarulhos - Londrina;ATR 42-300;PT-MTS;026;2;0;2;2;0;2;0;One hour after the takeoff , the the plane disappeared of  Curitiba  ATC. The wreckage was found on a farm, around a crater. Unknown cause.;Guarulhos 
4411;2002-09-28;1135;Near Natashquan, Quebec, Canada;Deraps Aviation;flight no Definida;Lake de l'Avion - Agunish River;de Havilland Canada DHC-3 Otter;C-FLGA;279;4;3;1;3;3;0;0;The hunting charter crashed inverted in a forest while attempting to land at Agunish River. Because of the geographic and weather conditions, the pilot probably had trouble judging his horizontal and vertical distance with respect to the mountain, and the aircraft crashed.;Lake de l'Avion 
4418;2002-12-13;?;Gohu Airstrip, Papua New Guinea;Island Airways Ltd.;flight no Definida;Gohu - Madang;Britten-Norman BN-2A-26 Islander;P2-CBB;140;8;7;1;8;7;1;0;The aircraft flew into the side of a cliff during it's inaugural flight from Gohu Airstrip in the Finisterre Mountains.;Gohu 
4419;2002-12-17;2251;Rockford, Illinois;Planemasters;1627;Decatur - Rockford;Cessna 208B Caravan I Super Cargomaster;N277PM;208B-0143;1;0;1;1;0;1;0;While attempting to land, the cargo plane struck trees and crashed into a field. The pilot's failure to maintain control of the airplane during the ILS approach. Factors associated with the accident were the low ceilings, high winds, crosswind, and wind shear conditions that existed.;Decatur 
4421;2002-12-23;1930;Near Isfanan, Iran;Aeromist-Kharkiv;2137;Kharkiv, Ukraine - Trabzon, Turkey - Isfanan, Iran;Antonov AN-140;UR-14003;0204;44;38;6;44;38;6;0;While descending to land at Isfanan, the Ukrainian passenger plane crashed in a mountainous area  70 km from Isfanan after losing contact with ground controllers. Improper use of the Global Positioning System by the pilot. The passengers were aerospace scientists and executives.;Kharkiv, Ukraine 
4423;2002-12-27;1500;Anjouan, Comoros Islands;Ocean Airlines;flight no Definida;Moroni Hahaya - Anjouan;Let 410UVP;9XR-RB;810636;16;14;2;1;1;0;0;The aircraft was in a holding pattern due to bad weather at Anjouan. After weather condtions improved, clearance was given for a final approach. The plane was struck by lightning. A go-around was attempted, but the airplane lost its artificial horizons and gyro compasses as a result of the lightning strike. Control was lost and the plane crashed.;Moroni Hahaya 
